canonical_smiles,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Heavy_Atom_Count,Fraction_CSP3,Aromatic_Rings,Molar_Refractivity,Num_Heteroatoms,LogS,BBB,Toxic,Num_Aromatic_Carbocycles,BalabanJ,Labute_ASA
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,307.991,6.092500000000002,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-7.0,,,2.0,2.280258854573339,118.81510746259454
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,273.546,5.4391000000000025,9.23,0.0,1.0,2.0,2.0,16.0,0.0,2.0,67.98800000000003,4.0,-5.6603,,,2.0,2.2023006226640756,108.51184123571288
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl,307.991,6.092500000000002,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-6.98,,,2.0,2.24918229304757,118.81510746259454
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,342.43600000000004,6.745900000000002,9.23,0.0,1.0,2.0,2.0,18.0,0.0,2.0,78.00800000000001,6.0,-7.44,,,2.0,2.372918401291726,129.11837368947621
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,376.881,7.399300000000001,9.23,0.0,1.0,2.0,2.0,19.0,0.0,2.0,83.018,7.0,-8.14,,,2.0,2.425583927067038,139.4216399163579
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1,307.991,6.092500000000002,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-7.01,,,2.0,2.3031527501785183,118.81510746259454
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,342.43600000000004,6.745900000000002,9.23,0.0,1.0,2.0,2.0,18.0,0.0,2.0,78.00800000000001,6.0,-7.67,,,2.0,2.3412554008079898,129.11837368947621
Clc1ccc(Oc2ccc(Cl)cc2)cc1,239.101,4.785700000000003,9.23,0.0,1.0,2.0,2.0,15.0,0.0,2.0,62.97800000000003,3.0,-4.7999,,,2.0,2.1467113756182017,98.20857500883122
Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,307.991,6.092500000000002,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-6.82,,,2.0,2.3122378354877973,118.81510746259454
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,273.546,5.4391000000000025,9.23,0.0,1.0,2.0,2.0,16.0,0.0,2.0,67.98800000000003,4.0,-6.2196,,,2.0,2.2338171177404904,108.51184123571288
Clc1ccc(Oc2cccc(Cl)c2)cc1,239.101,4.785700000000003,9.23,0.0,1.0,2.0,2.0,15.0,0.0,2.0,62.97800000000003,3.0,-5.3873553168,,,2.0,2.181769270376125,98.20857500883122
Clc1ccc(Oc2cccc(Cl)c2Cl)c(Cl)c1,307.991,6.092500000000002,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-6.65,,,2.0,2.3471050157575815,118.81510746259454
Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,307.991,6.092500000000002,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-6.9,,,2.0,2.3141792778349686,118.81510746259454
Clc1ccc(Oc2ccccc2)c(Cl)c1,239.101,4.785700000000003,9.23,0.0,1.0,2.0,2.0,15.0,0.0,2.0,62.97800000000003,3.0,-4.6304,,,2.0,2.2513977394811406,98.2085750088312
Clc1ccc(Oc2ccccc2)cc1,204.656,4.1323000000000025,9.23,0.0,1.0,2.0,2.0,14.0,0.0,2.0,57.96800000000003,2.0,-4.7925,,,2.0,2.155110851234288,87.90530878194956
Clc1ccc(Oc2ccccc2)cc1Cl,239.101,4.785700000000003,9.23,0.0,1.0,2.0,2.0,15.0,0.0,2.0,62.97800000000003,3.0,-4.7206,,,2.0,2.217927485942461,98.2085750088312
Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,273.546,5.4391000000000025,9.23,0.0,1.0,2.0,2.0,16.0,0.0,2.0,67.98800000000003,4.0,-4.9499,,,2.0,2.3086971624065704,108.51184123571286
Clc1ccc(Oc2ccccc2Cl)cc1,239.101,4.785700000000003,9.23,0.0,1.0,2.0,2.0,15.0,0.0,2.0,62.97800000000003,3.0,-5.52,,,2.0,2.2217971938551333,98.2085750088312
Clc1ccc(Oc2ccccc2Cl)cc1Cl,273.546,5.4391000000000025,9.23,0.0,1.0,2.0,2.0,16.0,0.0,2.0,67.98800000000003,4.0,-5.199,,,2.0,2.2750303381369075,108.51184123571286
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,324.059,6.451400000000001,0.0,0.0,1.0,2.0,2.0,17.0,0.0,2.0,77.04700000000001,5.0,-7.0335,,1.0,2.0,2.2962610484217487,123.82467225845292
Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1,208.692,2.3429,24.92,1.0,2.0,1.0,3.0,14.0,0.5454545454545454,1.0,56.55070000000003,3.0,,,0.0,0.0,1.8578370880045227,88.68216989025437
Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,344.88600000000014,4.116800000000003,24.83,0.0,3.0,1.0,5.0,24.0,0.65,1.0,96.81600000000005,4.0,,1.0,,1.0,1.5024279414579425,148.58923571938462
Clc1ccc2[nH]nnc2c1,153.572,1.6112999999999995,41.57,1.0,2.0,0.0,2.0,10.0,0.0,2.0,38.8987,4.0,,,0.0,1.0,2.860781632079713,62.00169739783061
Clc1ccc2c(Cl)ccnc2c1,198.052,3.5416000000000007,12.89,0.0,1.0,0.0,2.0,12.0,0.0,2.0,51.76300000000001,3.0,-2.8026246384,,,1.0,2.8630257936849905,79.93924808594203
Clc1ccc2c(c1)/C(=C/C1CN3CCC1CC3)c1ccccc1S2,353.91800000000023,5.5781000000000045,3.24,0.0,2.0,1.0,6.0,24.0,0.3333333333333333,2.0,101.75000000000004,3.0,,1.0,,2.0,1.6416845523486985,152.25208978480882
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.7880000000001,3.4292000000000016,36.86,1.0,4.0,0.0,4.0,22.0,0.2352941176470588,2.0,88.60770000000005,5.0,,1.0,1.0,2.0,1.8840897775171102,133.92337538654567
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,294.745,3.271700000000001,43.07,0.0,3.0,1.0,4.0,21.0,0.0625,3.0,82.15400000000001,5.0,,1.0,0.0,2.0,1.9961465411984807,126.29511475753817
Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,271.747,3.9163000000000032,21.26,1.0,2.0,0.0,4.0,19.0,0.25,2.0,76.31970000000004,3.0,,1.0,,2.0,1.9440865645513374,116.90327711608556
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.8280000000001,4.018900000000002,24.92,1.0,2.0,0.0,4.0,22.0,0.3157894736842105,2.0,91.22270000000005,3.0,,,0.0,1.0,1.977851367572985,135.7795452929274
Clc1ccc2c(c1)Nc1ccccc1S2,233.723,4.548200000000001,12.03,1.0,2.0,0.0,3.0,15.0,0.0,2.0,65.29970000000002,3.0,,,0.0,2.0,2.108606050374169,97.45890460788674
Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,356.4190000000001,6.851600000000001,18.46,0.0,2.0,0.0,3.0,19.0,0.0,2.0,78.08200000000001,7.0,-9.4728,,,2.0,2.225813982123536,133.22608776545388
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,321.97400000000005,6.198200000000002,18.46,0.0,2.0,0.0,3.0,18.0,0.0,2.0,73.07200000000002,6.0,-8.8744,,,2.0,2.163125974777752,122.92282153857218
Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2,253.084,4.891400000000002,18.46,0.0,2.0,0.0,3.0,16.0,0.0,2.0,63.05200000000003,4.0,-7.1806,,,2.0,2.095968543903448,102.31628908480887
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,253.084,4.891400000000002,18.46,0.0,2.0,0.0,3.0,16.0,0.0,2.0,63.05200000000003,4.0,-7.8292,,,2.0,2.093075245073251,102.31628908480887
Clc1ccc2c(c1)Oc1ccccc1O2,218.639,4.238000000000001,18.46,0.0,2.0,0.0,3.0,15.0,0.0,2.0,58.04200000000003,3.0,-5.8359,,,2.0,2.108606050374169,92.01302285792721
Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,285.77400000000006,4.306400000000003,21.26,1.0,2.0,0.0,4.0,20.0,0.2941176470588235,2.0,80.93670000000004,3.0,,1.0,,2.0,1.924109005282421,123.26821923048219
Clc1ccc2c(c1)[C@H]1CNC[C@H]1c1ccccc1O2,271.747,3.9163000000000032,21.26,1.0,2.0,0.0,4.0,19.0,0.25,2.0,76.31970000000004,3.0,,1.0,,2.0,1.9440865645513374,116.90327711608556
Clc1ccc2cc(Cl)c(Cl)cc2c1,231.509,4.800000000000001,0.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,58.978000000000016,3.0,-7.1419,,,2.0,2.81148314052133,91.02286633187718
Clc1ccc2cc3ccccc3cc2c1,212.679,4.6464000000000025,0.0,0.0,0.0,0.0,3.0,15.0,0.0,3.0,66.46400000000001,1.0,,,1.0,3.0,2.474936442179002,93.09799840984904
Clc1ccc2ccc(Cl)cc2c1,197.064,4.146600000000001,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,53.968000000000025,2.0,-5.9217,,,2.0,2.797846408466882,80.71960010499551
Clc1ccc2cccc(Cl)c2c1,197.064,4.146600000000002,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,53.968000000000025,2.0,-5.92,,,2.0,2.8771445584268402,80.71960010499551
Clc1ccc2ccccc2c1,162.61899999999997,3.4932000000000016,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,48.95800000000002,1.0,-4.143,,0.0,2.0,2.8289012156206956,70.41633387811383
Clc1ccc2ccccc2c1Cl,197.064,4.146600000000001,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,53.96800000000002,2.0,-6.1611,,,2.0,2.9077745072579826,80.71960010499551
Clc1ccc2nsnc2c1NC1=NCCN1,253.718,1.715799999999999,62.2,2.0,6.0,1.0,3.0,16.0,0.2222222222222222,2.0,66.3524,7.0,,,1.0,1.0,2.0617148602417172,100.86221513104599
Clc1ccc2oc3ccc(Cl)cc3c2c1,237.085,4.892800000000002,13.14,0.0,1.0,0.0,3.0,15.0,0.0,3.0,63.740000000000016,3.0,-7.2135,,,2.0,2.5452302518329004,96.19559390080755
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,326.437,6.6206000000000005,0.0,0.0,0.0,1.0,2.0,17.0,0.0,2.0,76.92800000000003,5.0,-7.76,,,2.0,2.746706162894205,124.00482845996935
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,7.274000000000001,0.0,0.0,0.0,1.0,2.0,18.0,0.0,2.0,81.938,6.0,-8.6036,,,2.0,2.827516798418819,134.308094686851
Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,7.274000000000001,0.0,0.0,0.0,1.0,2.0,18.0,0.0,2.0,81.938,6.0,-8.48,,,2.0,2.795894932778409,134.308094686851
Clc1cccc(-c2c(Cl)cc(Cl)cc2Cl)c1,291.992,5.967200000000001,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-7.1547,,,2.0,2.6442951728742,113.70156223308767
Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,326.437,6.620600000000001,0.0,0.0,0.0,1.0,2.0,17.0,0.0,2.0,76.92800000000003,5.0,-6.7798,,,2.0,2.769373056082647,124.00482845996933
Clc1cccc(-c2c(Cl)cccc2Cl)c1,257.547,5.313800000000001,0.0,0.0,0.0,1.0,2.0,15.0,0.0,2.0,66.90800000000003,3.0,-6.8245,,,2.0,2.634485416566369,103.39829600620601
Clc1cccc(-c2c(Cl)cccc2Cl)c1Cl,291.992,5.967200000000002,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-6.3,,,2.0,2.7263238728810455,113.70156223308767
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,7.274000000000001,0.0,0.0,0.0,1.0,2.0,18.0,0.0,2.0,81.938,6.0,-8.4206,,,2.0,2.7606300611154553,134.308094686851
Clc1cccc(-c2cc(Cl)c(Cl)cc2Cl)c1,291.992,5.967200000000001,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-7.1299,,,2.0,2.6008691077296513,113.70156223308767
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,257.547,5.313800000000002,0.0,0.0,0.0,1.0,2.0,15.0,0.0,2.0,66.90800000000003,3.0,,,0.0,2.0,2.535501463310975,103.39829600620601
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,257.547,5.313800000000001,0.0,0.0,0.0,1.0,2.0,15.0,0.0,2.0,66.90800000000002,3.0,-6.0077,,,2.0,2.5789507732878176,103.39829600620601
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1,291.992,5.967200000000001,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-6.77,,,2.0,2.6114007816004867,113.70156223308766
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,326.437,6.620600000000001,0.0,0.0,0.0,1.0,2.0,17.0,0.0,2.0,76.92800000000003,5.0,-7.0502,,,2.0,2.6949525627751907,124.00482845996932
Clc1cccc(-c2cccc(Cl)c2)c1,223.102,4.660400000000002,0.0,0.0,0.0,1.0,2.0,14.0,0.0,2.0,61.898000000000025,2.0,-5.7983,,,2.0,2.492123645200362,93.09502977932434
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,291.992,5.967200000000002,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-7.2722,,,2.0,2.681070111898475,113.70156223308766
Clc1cccc(-c2ccccc2)c1,188.657,4.007000000000002,0.0,0.0,0.0,1.0,2.0,13.0,0.0,2.0,56.88800000000003,1.0,-4.88,,,2.0,2.4751856733635376,82.79176355244267
Clc1cccc(-c2ccccc2)c1Cl,223.102,4.660400000000003,0.0,0.0,0.0,1.0,2.0,14.0,0.0,2.0,61.898000000000025,2.0,-5.3498,,,2.0,2.5800778256593344,93.09502977932434
Clc1cccc(-c2ccccc2Cl)c1,223.102,4.660400000000002,0.0,0.0,0.0,1.0,2.0,14.0,0.0,2.0,61.898000000000025,2.0,-5.5851,,,2.0,2.549116842654202,93.09502977932434
Clc1cccc(Br)c1,191.455,3.102500000000001,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,39.15200000000001,2.0,-3.2102,,,1.0,3.077660437970554,61.60221695202
Clc1cccc(C(Cl)(Cl)Cl)n1,230.909,3.5617,12.89,0.0,1.0,0.0,1.0,11.0,0.1666666666666666,1.0,48.484000000000016,5.0,-3.506108364,,1.0,0.0,3.0599016922179834,84.22905812236677
Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,308.77200000000005,4.050500000000003,46.5,1.0,2.0,3.0,4.0,22.0,0.0588235294117647,4.0,87.0137,5.0,,,1.0,2.0,1.8968238502465034,131.9630526951554
Clc1cccc(Cl)c1,147.004,2.993400000000001,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,36.46200000000001,2.0,-3.0721598007,,0.0,1.0,3.077660437970554,58.037935573260306
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,291.992,5.967200000000002,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.918,4.0,-7.3898,,,2.0,2.7731464229293827,113.70156223308769
Clc1cccc(Cl)c1-c1ccccc1,223.102,4.660400000000002,0.0,0.0,0.0,1.0,2.0,14.0,0.0,2.0,61.898000000000025,2.0,-5.21,,,2.0,2.625314488097028,93.09502977932435
Clc1cccc(Cl)c1Cl,181.449,3.6468000000000007,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,41.47200000000001,3.0,-4.003482074,,0.0,1.0,3.2478347337367026,68.34120180014197
Clc1cccc(Cl)c1N=C1NCCN1,230.098,2.1737000000000006,36.42,2.0,1.0,1.0,2.0,14.0,0.2222222222222222,1.0,59.56240000000001,5.0,,,0.0,1.0,2.3553009492383303,92.12197761599712
Clc1cccc(Cl)c1NC1=NCCN1,230.098,2.3645,36.42,2.0,3.0,1.0,2.0,14.0,0.2222222222222222,1.0,60.38940000000001,5.0,,1.0,,1.0,2.2296355832661514,92.12197761599711
Clc1cccc(Cl)c1NC1=NCCO1,231.082,2.7915,33.620000000000005,1.0,3.0,1.0,2.0,14.0,0.2222222222222222,1.0,58.33870000000001,5.0,,1.0,,1.0,2.2296355832661514,91.68566066189595
Clc1cccc(Cl)c1Oc1ccccc1,239.101,4.785700000000002,9.23,0.0,1.0,2.0,2.0,15.0,0.0,2.0,62.97800000000003,3.0,-5.0605,,,2.0,2.3241297489229016,98.20857500883123
Clc1cccc(I)c1,238.455,2.9446000000000003,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,44.16900000000001,2.0,-3.55,,,1.0,3.077660437970554,66.99650746742228
Clc1cccc(N2CCNCC2)c1,196.681,1.7495999999999998,15.27,1.0,2.0,1.0,2.0,13.0,0.4,1.0,56.53470000000003,3.0,,,0.0,1.0,2.138622688761612,83.49830250424726
Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,307.991,6.092500000000001,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-7.27,,,2.0,2.3304961380775593,118.81510746259454
Clc1cccc(Oc2ccc(Cl)c(Cl)c2)c1,273.546,5.439100000000002,9.23,0.0,1.0,2.0,2.0,16.0,0.0,2.0,67.98800000000003,4.0,-5.437,,,2.0,2.236425167129567,108.51184123571288
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1,307.991,6.092500000000001,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-7.09,,,2.0,2.337588756762317,118.81510746259454
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl,342.43600000000004,6.745900000000002,9.23,0.0,1.0,2.0,2.0,18.0,0.0,2.0,78.00800000000001,6.0,-7.38,,,2.0,2.4068188008832188,129.11837368947621
Clc1cccc(Oc2ccccc2)c1,204.656,4.1323000000000025,9.23,0.0,1.0,2.0,2.0,14.0,0.0,2.0,57.96800000000003,2.0,-4.2107,,,2.0,2.1930492216170263,87.90530878194956
Clc1cccc(SC2CCNCC2)n1,228.748,2.5791000000000004,24.92,1.0,3.0,2.0,2.0,14.0,0.5,1.0,60.99570000000003,4.0,,,0.0,0.0,1.9534150210817456,93.44616895475225
Clc1cccc2c(Cl)cccc12,197.064,4.146600000000002,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,53.96800000000002,2.0,-5.7,,,2.0,2.9433728520613918,80.71960010499551
Clc1cccc2c1Oc1ccccc1O2,218.639,4.238000000000001,18.46,0.0,2.0,0.0,3.0,15.0,0.0,2.0,58.04200000000003,3.0,-5.7196,,,2.0,2.1503060935727656,92.01302285792721
Clc1cccc2cccc(Cl)c12,197.064,4.146600000000001,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,53.96800000000002,2.0,-5.7963,,,2.0,2.9609415115705566,80.7196001049955
Clc1cccc2ccccc12,162.61899999999997,3.4932000000000016,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,48.95800000000003,1.0,-3.9706,,1.0,2.0,2.9131611636048604,70.41633387811383
Clc1ccccc1,112.55899999999995,2.34,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,31.452,1.0,-2.4493202347,,0.0,1.0,3.0214653097240864,47.73466934637863
Clc1ccccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,360.88200000000006,7.274,0.0,0.0,0.0,1.0,2.0,18.0,0.0,2.0,81.938,6.0,-8.0133,,,2.0,2.8488742248163756,134.308094686851
Clc1ccccc1-c1c(Cl)c(Cl)cc(Cl)c1Cl,326.437,6.6206000000000005,0.0,0.0,0.0,1.0,2.0,17.0,0.0,2.0,76.92800000000003,5.0,-7.3999,,,2.0,2.8004301926250537,124.00482845996933
Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl,326.437,6.6206000000000005,0.0,0.0,0.0,1.0,2.0,17.0,0.0,2.0,76.92800000000003,5.0,-7.4346,,,2.0,2.768967288151633,124.00482845996933
Clc1ccccc1-c1c(Cl)ccc(Cl)c1Cl,291.9920000000001,5.967200000000002,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-6.3001,,,2.0,2.739119029603201,113.70156223308767
Clc1ccccc1-c1c(Cl)cccc1Cl,257.547,5.313800000000001,0.0,0.0,0.0,1.0,2.0,15.0,0.0,2.0,66.90800000000003,3.0,-5.9003,,,2.0,2.6931956726281236,103.39829600620601
Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1,291.992,5.967200000000001,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-6.9069,,,2.0,2.6194980887380903,113.70156223308766
Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl,326.437,6.6206000000000005,0.0,0.0,0.0,1.0,2.0,17.0,0.0,2.0,76.92800000000001,5.0,-7.5226,,,2.0,2.733697850621109,124.00482845996932
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,291.992,5.967200000000002,0.0,0.0,0.0,1.0,2.0,16.0,0.0,2.0,71.91800000000002,4.0,-6.8299,,,2.0,2.6642418348345687,113.70156223308766
Clc1ccccc1-c1cccc(Cl)c1Cl,257.547,5.313800000000002,0.0,0.0,0.0,1.0,2.0,15.0,0.0,2.0,66.90800000000003,3.0,-5.944,,,2.0,2.6469795990284473,103.398296006206
Clc1ccccc1-c1ccccc1,188.657,4.007000000000002,0.0,0.0,0.0,1.0,2.0,13.0,0.0,2.0,56.88800000000003,1.0,-4.5917,,,2.0,2.5360704460016144,82.79176355244267
Clc1ccccc1-c1ccccc1Cl,223.102,4.660400000000002,0.0,0.0,0.0,1.0,2.0,14.0,0.0,2.0,61.898000000000025,2.0,-5.0813,,1.0,2.0,2.6088478266698347,93.09502977932434
Clc1ccccc1-c1nc(-c2ccncc2)no1,257.68,3.4520000000000017,51.81,0.0,4.0,2.0,3.0,18.0,0.0,3.0,67.97500000000002,5.0,,,1.0,1.0,2.0278026259372366,108.25348727119237
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,303.15200000000004,3.907400000000001,51.56,0.0,4.0,2.0,3.0,20.0,0.0,3.0,78.51400000000002,6.0,-5.4817,,1.0,2.0,2.007301287522153,124.96762304598386
Clc1ccccc1Br,191.455,3.1025,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,39.152000000000015,2.0,-3.2030000000000003,,,1.0,3.134861511345448,61.60221695202
Clc1ccccc1C(Cl)(Cl)Cl,229.921,4.1667000000000005,0.0,0.0,0.0,0.0,1.0,11.0,0.1428571428571428,1.0,50.689000000000014,4.0,-5.0439330965,,,1.0,3.1411091905317954,85.00941014142025
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.845,5.376700000000004,17.82,0.0,1.0,4.0,4.0,25.0,0.0454545454545454,4.0,101.84300000000002,3.0,,0.0,1.0,3.0,2.153583648156872,151.9096739675235
Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,461.816,6.143400000000004,43.07,0.0,4.0,2.0,5.0,27.0,0.35,3.0,113.55700000000002,7.0,,1.0,,1.0,1.676618047890611,174.98684716644146
Clc1ccccc1CN1CCc2sccc2C1,263.793,3.959800000000002,3.24,0.0,2.0,2.0,3.0,17.0,0.2857142857142857,2.0,73.58900000000004,3.0,,,1.0,1.0,1.741225139957795,110.64589779711473
Clc1ccccc1Cl,147.00399999999996,2.9934000000000003,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,36.46200000000001,2.0,-3.0533857998,,0.0,1.0,3.134861511345448,58.037935573260306
Clc1ccccc1I,238.455,2.9446000000000003,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,44.16900000000001,2.0,-3.54,,,1.0,3.134861511345448,66.99650746742228
Clc1ccccc1N1CCNCC1,196.68099999999995,1.7495999999999994,15.27,1.0,2.0,1.0,2.0,13.0,0.4,1.0,56.53470000000003,3.0,,,1.0,1.0,2.183880369350461,83.49830250424725
Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl,307.991,6.092500000000002,9.23,0.0,1.0,2.0,2.0,17.0,0.0,2.0,72.99800000000002,5.0,-6.74,,,2.0,2.376296611975087,118.81510746259453
Clc1ccccc1Oc1ccccc1,204.656,4.1323000000000025,9.23,0.0,1.0,2.0,2.0,14.0,0.0,2.0,57.96800000000003,2.0,-4.7796,,,2.0,2.2369588843757167,87.90530878194956
Clc1ccccn1,113.54699999999998,1.7349999999999997,12.89,0.0,1.0,0.0,1.0,7.0,0.0,1.0,29.247,2.0,-0.7541456686,,0.0,0.0,3.0214653097240864,46.95431732732515
Clc1ccnc(Cl)n1,148.98000000000002,1.7833999999999997,25.78,0.0,2.0,0.0,1.0,8.0,0.0,1.0,32.052,4.0,,,0.0,0.0,3.077660437970554,56.47723153515334
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,402.0640000000001,6.674800000000002,44.24,0.0,4.0,4.0,3.0,24.0,0.0,3.0,95.104,8.0,,,1.0,1.0,1.7297894558722609,157.42504286005845
Clc1cnc2cncnc2n1,166.57099999999997,1.0731999999999997,51.56,0.0,4.0,0.0,2.0,11.0,0.0,2.0,40.138000000000005,5.0,-0.8749,,,0.0,2.8289012156206956,67.2949258018999
Clc1cnc2ncncc2n1,166.571,1.0731999999999997,51.56,0.0,4.0,0.0,2.0,11.0,0.0,2.0,40.138000000000005,5.0,-0.87,,,0.0,2.8289012156206956,67.2949258018999
Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,320.82800000000003,1.9289,50.080000000000005,0.0,5.0,6.0,3.0,22.0,0.5333333333333333,2.0,87.15600000000005,7.0,,1.0,,0.0,1.3383067015133208,135.27166607334692
Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,334.244,5.5219,12.89,0.0,1.0,0.0,1.0,14.0,0.1666666666666666,1.0,63.51400000000001,8.0,,,1.0,0.0,3.489023493077502,115.13885680301176
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,251.327,4.3486,12.89,0.0,1.0,0.0,1.0,11.0,0.0,1.0,49.287000000000006,6.0,,,1.0,0.0,3.4555464838177836,88.16738223485183
Clc1nc(Cl)nc(Cl)n1,184.413,1.8318000000000003,38.67,0.0,3.0,0.0,1.0,9.0,0.0,1.0,34.857,6.0,-2.6223388564,,0.0,0.0,3.165670309917317,66.00014574298152
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,275.526,3.575400000000001,50.7,1.0,4.0,2.0,2.0,16.0,0.0,2.0,64.58170000000001,7.0,-4.5371,,,1.0,2.3046460439097363,106.6071021326536
Clc1nc2ccccc2nc1Cl,199.04,2.9366000000000003,25.78,0.0,2.0,0.0,2.0,12.0,0.0,2.0,49.558000000000014,4.0,,,1.0,1.0,2.8395199428108353,79.15889606688853
